chain_id,sample_idx,correct,output_tokens,n_steps,v0_synthetic_cpu_min,v0_synthetic_cpu_mean,v1_synthetic_top8_min,v1_synthetic_top8_mean,v1_real4_top8_min,v1_real4_top8_mean,v2_synthetic_seed0_min,v2_synthetic_seed0_mean,v2_synthetic_seed1_min,v2_synthetic_seed1_mean,v2_synthetic_seed2_min,v2_synthetic_seed2_mean,v2_real8_seed0_min,v2_real8_seed0_mean,v2_real8_seed1_min,v2_real8_seed1_mean,v2_real8_seed2_min,v2_real8_seed2_mean
55f2cb4338,2,0,127,5,0.97702,0.99083,0.97241,0.98833,0.84183,0.93889,0.64512,0.91773,0.8606,0.95218,0.8872,0.94535,0.90991,0.93486,0.8872,0.9316,0.80563,0.86238
55f2cb4338,3,0,85,4,0.94335,0.97473,0.95397,0.97162,0.75636,0.90802,0.68426,0.87463,0.94418,0.95642,0.77865,0.88474,0.85681,0.94741,0.83655,0.91777,0.66888,0.82594
386d5ebe2f,0,1,100,6,0.93535,0.98717,0.90465,0.96464,0.94418,0.97594,0.57559,0.92491,0.94335,0.98408,0.93812,0.97791,0.98594,0.99419,0.97871,0.98661,0.96741,0.98547
386d5ebe2f,1,1,128,4,0.94251,0.98479,0.93245,0.98131,0.94499,0.97584,0.96691,0.98541,0.94967,0.983,0.9458,0.97489,0.94738,0.98384,0.93535,0.97105,0.90862,0.96518
386d5ebe2f,2,1,96,4,0.89912,0.97111,0.93146,0.95873,0.94815,0.9727,0.71463,0.90727,0.90053,0.95184,0.90465,0.95026,0.95976,0.97927,0.93046,0.95924,0.92414,0.96271
386d5ebe2f,3,1,99,5,0.92841,0.9845,0.96095,0.99101,0.94418,0.98187,0.96886,0.9902,0.91368,0.98,0.91964,0.97653,0.99142,0.99647,0.96153,0.98254,0.94815,0.98689
c22024a177,0,0,145,5,0.36026,0.86531,0.21601,0.83759,0.07586,0.80228,0.05835,0.799,0.18477,0.80993,0.75923,0.9305,0.04209,0.75801,0.67061,0.87396,0.08036,0.76638
c22024a177,1,0,130,4,0.97241,0.98575,0.97667,0.98831,0.92736,0.9688,0.93991,0.96731,0.82446,0.93813,0.95663,0.97628,0.91244,0.94751,0.90731,0.94342,0.87997,0.92797
c22024a177,2,0,512,,,,,,,,,,,,,,,,,,,
c22024a177,3,0,90,3,0.31153,0.75578,0.40733,0.78949,0.63432,0.87097,0.80685,0.91869,0.36387,0.72322,0.27904,0.7155,0.22406,0.69545,0.90053,0.93188,0.55833,0.77806
b3cf5970b2,0,1,109,3,0.97199,0.98598,0.9458,0.96158,0.9173,0.96066,0.65313,0.87147,0.9466,0.96472,0.93991,0.96409,0.90862,0.94637,0.93902,0.96217,0.86793,0.91925
b3cf5970b2,1,1,143,6,0.97771,0.99235,0.9659,0.98915,0.77594,0.9487,0.98088,0.99421,0.97482,0.9876,0.94499,0.97849,0.9466,0.96574,0.9344,0.96835,0.90731,0.96156
b3cf5970b2,2,1,134,5,0.93812,0.97917,0.83441,0.95438,0.84183,0.95939,0.46612,0.88481,0.93902,0.97274,0.89181,0.96214,0.78662,0.93385,0.87997,0.95765,0.92736,0.96969
b3cf5970b2,3,1,112,2,0.96691,0.9799,0.92304,0.95585,0.92304,0.93745,0.96267,0.97873,0.92841,0.95904,0.93535,0.94251,0.8872,0.9161,0.83655,0.84951,0.84492,0.8582
5c84fc3a60,0,1,134,3,0.97241,0.98418,0.97156,0.98603,0.96932,0.97882,0.96838,0.97606,0.95114,0.96321,0.94892,0.9612,0.9344,0.95588,0.89912,0.92768,0.80807,0.89681
5c84fc3a60,1,1,160,5,0.98458,0.9929,0.97558,0.98701,0.86613,0.96422,0.97771,0.98891,0.97283,0.98453,0.96432,0.98049,0.98256,0.98737,0.96036,0.96911,0.84997,0.94947
5c84fc3a60,2,1,121,4,0.97482,0.98641,0.97364,0.98721,0.95854,0.98309,0.95598,0.97543,0.95915,0.96635,0.95598,0.95965,0.96979,0.97779,0.9149,0.95187,0.76769,0.90602
5c84fc3a60,3,1,117,4,0.0656,0.74956,0.02162,0.74024,0.14706,0.7645,0.00069,0.72997,0.08882,0.73987,0.3826,0.7977,0.00669,0.59167,0.45665,0.78634,0.31153,0.72412
35819741e2,0,1,96,5,0.97702,0.99341,0.9659,0.9877,0.97241,0.98084,0.96486,0.98885,0.97283,0.98676,0.96538,0.98252,0.97702,0.98111,0.98678,0.98845,0.9679,0.9832
35819741e2,1,1,93,5,0.98256,0.99492,0.91964,0.98233,0.97156,0.98181,0.95532,0.98943,0.94079,0.9858,0.93046,0.97931,0.98867,0.99186,0.96486,0.98516,0.93535,0.98072
35819741e2,2,1,82,4,0.97199,0.9871,0.9149,0.97513,0.9679,0.9785,0.95791,0.98501,0.93343,0.97999,0.90599,0.96239,0.98901,0.99312,0.98831,0.99225,0.98901,0.99244
35819741e2,3,1,83,4,0.97241,0.98749,0.92079,0.97671,0.9659,0.97876,0.95728,0.98641,0.93991,0.98175,0.90599,0.96295,0.98409,0.99116,0.98757,0.99189,0.98867,0.99253
80aca3ab08,0,1,130,3,0.92304,0.97234,0.90731,0.96653,0.86883,0.92442,0.73867,0.91129,0.92304,0.96772,0.78662,0.91726,0.92523,0.94913,0.9149,0.93798,0.87579,0.91936
80aca3ab08,1,0,144,7,0.3407,0.87966,0.33546,0.85198,0.53777,0.87939,0.5448,0.90691,0.80441,0.94351,0.77184,0.91341,0.84897,0.91448,0.85681,0.93385,0.8808,0.9431
80aca3ab08,2,1,114,3,0.93245,0.97127,0.90192,0.96087,0.86613,0.93069,0.65401,0.87501,0.89331,0.95577,0.78266,0.90443,0.8606,0.91888,0.83441,0.90461,0.83655,0.85187
80aca3ab08,3,1,158,5,0.92736,0.98241,0.72487,0.93465,0.66801,0.91778,0.41442,0.86951,0.82333,0.95406,0.78266,0.93732,0.91848,0.96426,0.88404,0.94704,0.73106,0.88332
bb15962871,0,1,157,9,0.46587,0.93739,0.00146,0.76177,0.81641,0.95742,0.04209,0.85412,0.92841,0.97568,0.92944,0.97821,0.75491,0.9546,0.93721,0.97089,0.9659,0.98091
bb15962871,1,1,188,9,0.8977,0.97983,0.90991,0.97324,0.22816,0.88156,0.07808,0.86795,0.89331,0.97154,0.39654,0.90251,0.81168,0.95279,0.89029,0.96314,0.79438,0.9562
bb15962871,2,1,123,8,0.97904,0.99341,0.92841,0.98213,0.9344,0.98281,0.96979,0.99203,0.94499,0.97545,0.95915,0.98383,0.96641,0.97948,0.97364,0.98133,0.9836,0.98895
bb15962871,3,0,133,9,0.00076,0.87392,0.00088,0.86624,0.68257,0.92941,0.01033,0.87958,0.04672,0.85467,0.0164,0.86687,0.87321,0.96583,0.73029,0.94725,0.34246,0.89718
dbfdc8de96,0,1,151,6,0.9173,0.97655,0.90329,0.97106,0.34158,0.87624,0.94165,0.97988,0.96838,0.98958,0.92414,0.97084,0.83004,0.96192,0.93245,0.97287,0.17217,0.84351
dbfdc8de96,1,1,125,5,0.79819,0.94041,0.9263,0.96837,0.97283,0.98303,0.78531,0.95388,0.93902,0.98442,0.92523,0.97114,0.9263,0.97997,0.89625,0.97165,0.92944,0.96819
dbfdc8de96,2,1,144,7,0.93343,0.98741,0.91611,0.97703,0.95791,0.98006,0.91611,0.98497,0.94251,0.98623,0.92944,0.97387,0.96095,0.98386,0.91244,0.97116,0.92414,0.97067
dbfdc8de96,3,1,105,5,0.37205,0.85942,0.88563,0.96378,0.90053,0.96421,0.93629,0.983,0.94499,0.98194,0.95186,0.96749,0.94892,0.9774,0.91118,0.96382,0.81287,0.92455
f5deed6b0d,0,1,86,2,0.97998,0.98057,0.94251,0.94754,0.91611,0.92013,0.8606,0.89012,0.82894,0.83275,0.86247,0.87122,0.91368,0.94713,0.96979,0.97131,0.97364,0.97887
f5deed6b0d,1,1,102,3,0.98967,0.99267,0.95976,0.97301,0.97443,0.977,0.95976,0.97988,0.91118,0.95623,0.92523,0.95179,0.98174,0.9902,0.97024,0.98203,0.98867,0.99213
f5deed6b0d,2,1,80,2,0.97904,0.98204,0.95328,0.96176,0.93046,0.93243,0.89625,0.91938,0.86883,0.89365,0.90053,0.90326,0.94335,0.96752,0.97156,0.973,0.98117,0.98213
f5deed6b0d,3,1,95,5,0.98088,0.99327,0.97156,0.98706,0.9659,0.97683,0.97364,0.98695,0.91368,0.97299,0.93146,0.97094,0.9149,0.96559,0.96323,0.97744,0.98831,0.99301
5a65b55981,0,1,106,4,0.98831,0.99445,0.96538,0.97945,0.94251,0.96635,0.96838,0.98795,0.98028,0.98947,0.93902,0.97017,0.97904,0.98685,0.94892,0.97628,0.93146,0.96923
5a65b55981,1,1,95,4,0.98201,0.99303,0.97805,0.98659,0.93812,0.96298,0.9659,0.98626,0.96323,0.98584,0.9263,0.96785,0.97771,0.98847,0.94335,0.97597,0.93991,0.97103
5a65b55981,2,1,77,2,0.12765,0.166,0.04402,0.50801,0.34687,0.63712,0.16776,0.34943,0.13029,0.55743,0.33808,0.64951,0.76908,0.87323,0.51349,0.74472,0.45908,0.70786
5a65b55981,3,1,173,7,0.95257,0.98317,0.96095,0.98302,0.60627,0.8833,0.52354,0.88597,0.94165,0.97882,0.89029,0.96048,0.48987,0.88064,0.5665,0.85831,0.64691,0.90461
b91e6ca8e8,0,0,245,12,0.55326,0.94895,0.41395,0.88897,0.71143,0.93919,0.80194,0.9601,0.20689,0.83878,0.50087,0.93047,0.69596,0.88901,0.59925,0.89135,0.72331,0.9079
b91e6ca8e8,1,1,406,21,0.01205,0.71854,0.12337,0.71258,0.01542,0.60946,0.0042,0.72812,0.0248,0.66581,0.06279,0.80801,0.03259,0.5995,0.06009,0.51162,0.03622,0.67069
b91e6ca8e8,2,0,182,6,0.0542,0.66023,0.10669,0.61016,0.29911,0.68122,0.13207,0.54713,0.14904,0.54009,0.20056,0.70747,0.12421,0.39927,0.03309,0.35633,0.0164,0.44113
b91e6ca8e8,3,0,512,,,,,,,,,,,,,,,,,,,
9dd0431e96,0,1,69,3,0.86613,0.92401,0.91118,0.94978,0.87408,0.91921,0.57224,0.79888,0.92523,0.96071,0.19931,0.70413,0.96211,0.97557,0.87915,0.93738,0.67319,0.85612
9dd0431e96,1,1,50,2,0.88243,0.9254,0.94967,0.95854,0.87408,0.90072,0.65401,0.78066,0.94335,0.95586,0.09535,0.48341,0.98718,0.98775,0.95663,0.96152,0.73564,0.83502
9dd0431e96,2,1,59,2,0.83004,0.90059,0.91244,0.94243,0.82104,0.84538,0.22542,0.56766,0.92944,0.95232,0.16132,0.52581,0.97283,0.9751,0.93812,0.94314,0.74466,0.83855
9dd0431e96,3,1,61,2,0.87997,0.89025,0.94251,0.94494,0.89912,0.90515,0.35309,0.6232,0.92523,0.92981,0.13387,0.52438,0.98117,0.98437,0.91964,0.9403,0.77458,0.86393
b8bf5ec3b1,0,1,103,3,0.00555,0.65063,0.23371,0.71144,0.52622,0.80669,0.14034,0.55792,0.02976,0.61277,0.04209,0.62995,0.82894,0.88883,0.76065,0.84147,0.25983,0.6522
b8bf5ec3b1,1,0,120,4,0.98458,0.99097,0.96267,0.97749,0.91118,0.9557,0.80928,0.92889,0.93902,0.96868,0.9458,0.97022,0.9149,0.95415,0.8977,0.92752,0.92304,0.94051
b8bf5ec3b1,2,1,130,3,0.96432,0.98472,0.96486,0.98179,0.95532,0.9701,0.84594,0.9418,0.90862,0.95445,0.92736,0.95377,0.9173,0.94717,0.85488,0.89663,0.91964,0.9389
b8bf5ec3b1,3,0,140,5,0.98201,0.99252,0.97838,0.99215,0.84797,0.96188,0.9149,0.97712,0.94815,0.98254,0.96095,0.98651,0.90731,0.94696,0.89331,0.93595,0.94251,0.96588
3b3aad814c,0,1,62,3,0.87493,0.94901,0.81287,0.91954,0.8439,0.9276,0.86431,0.9363,0.87831,0.93436,0.84696,0.90274,0.81287,0.92383,0.94967,0.97358,0.94335,0.97274
3b3aad814c,1,1,67,3,0.87997,0.95552,0.92523,0.96199,0.83762,0.91465,0.91848,0.9505,0.96036,0.97528,0.89181,0.93733,0.83655,0.93009,0.95915,0.97768,0.88876,0.94
3b3aad814c,2,1,51,3,0.8872,0.95305,0.76348,0.89973,0.92079,0.95822,0.78662,0.91295,0.89331,0.93594,0.73867,0.86717,0.9836,0.99031,0.9855,0.98926,0.97838,0.98677
3b3aad814c,3,1,70,3,0.86431,0.94565,0.89331,0.94693,0.83868,0.91282,0.86971,0.91417,0.9173,0.95619,0.88404,0.92569,0.88876,0.94485,0.92079,0.95351,0.87321,0.93664
beff955d23,0,1,149,8,0.96036,0.98694,0.93146,0.98552,0.77594,0.95529,0.95465,0.98474,0.29829,0.90871,0.92304,0.98105,0.93245,0.97373,0.91244,0.9568,0.64423,0.9322
beff955d23,1,1,155,5,0.97069,0.98844,0.88243,0.97354,0.88876,0.96883,0.92523,0.98098,0.70821,0.93818,0.93902,0.9758,0.8977,0.9622,0.81757,0.93678,0.75779,0.92104
beff955d23,2,1,159,5,0.96932,0.98888,0.93343,0.98372,0.93629,0.97945,0.94892,0.9844,0.63703,0.924,0.95397,0.98046,0.91611,0.96275,0.85195,0.93823,0.80807,0.94015
beff955d23,3,1,101,4,0.20307,0.70567,0.3675,0.79289,0.72096,0.7829,0.06188,0.58107,0.14128,0.67701,0.13387,0.57899,0.81168,0.87085,0.40122,0.61933,0.23231,0.56858
cd55c3d900,0,1,139,6,0.96153,0.99041,0.96378,0.98904,0.96378,0.98376,0.84286,0.9646,0.92079,0.97582,0.94165,0.97282,0.83548,0.94565,0.87831,0.95222,0.93629,0.97103
cd55c3d900,1,1,119,5,0.94892,0.98,0.94892,0.97612,0.97324,0.98616,0.95915,0.98433,0.8872,0.94014,0.9458,0.96519,0.90731,0.96645,0.89912,0.965,0.93991,0.98107
cd55c3d900,2,1,132,6,0.91848,0.97726,0.47573,0.89378,0.95114,0.9824,0.77458,0.95605,0.84286,0.94603,0.91244,0.96978,0.77594,0.95,0.83332,0.95511,0.92841,0.97948
cd55c3d900,3,1,98,5,0.92304,0.97232,0.89181,0.9526,0.95976,0.98517,0.93629,0.97647,0.72174,0.86911,0.89912,0.95827,0.90192,0.95624,0.92736,0.96674,0.96378,0.98541
ab41dfff30,0,1,61,3,0.9752,0.98801,0.95465,0.97034,0.94738,0.96733,0.89331,0.95945,0.9458,0.96805,0.94165,0.96621,0.98867,0.99226,0.98256,0.98465,0.98504,0.99125
ab41dfff30,1,1,90,5,0.98967,0.99681,0.95397,0.9856,0.96886,0.98372,0.89479,0.97664,0.96979,0.98497,0.95114,0.98079,0.99242,0.99627,0.98256,0.98991,0.99029,0.99546
ab41dfff30,2,1,82,3,0.98504,0.99232,0.93245,0.97157,0.96932,0.97646,0.75491,0.91293,0.94251,0.96075,0.94079,0.96181,0.98901,0.99231,0.97967,0.98114,0.99168,0.99348
ab41dfff30,3,1,83,3,0.98117,0.9906,0.90991,0.96049,0.94738,0.95749,0.74762,0.88268,0.92736,0.94898,0.93245,0.95897,0.9855,0.99009,0.97364,0.97657,0.98757,0.9897
eee033355f,0,1,91,4,0.98028,0.99427,0.95114,0.98539,0.98594,0.98862,0.93902,0.98359,0.96838,0.98842,0.95663,0.98105,0.96036,0.98051,0.94165,0.96505,0.98058,0.99015
eee033355f,1,1,87,4,0.97737,0.9932,0.94815,0.98373,0.98088,0.98416,0.9173,0.97785,0.96378,0.98633,0.95114,0.97894,0.93146,0.9607,0.87147,0.91555,0.97199,0.98073
eee033355f,2,1,89,4,0.97935,0.99377,0.95728,0.98578,0.97702,0.98265,0.91964,0.9783,0.96378,0.98696,0.95791,0.98168,0.9263,0.96115,0.91368,0.94605,0.96691,0.98269
eee033355f,3,1,86,4,0.88243,0.96248,0.95976,0.98632,0.97404,0.98299,0.90599,0.97009,0.94892,0.97427,0.95186,0.97945,0.88563,0.95791,0.82333,0.90837,0.95791,0.98294
533d31d1ac,0,1,56,3,0.93535,0.96668,0.77999,0.89598,0.95976,0.97206,0.37984,0.75923,0.7773,0.87456,0.9263,0.94921,0.96641,0.98136,0.98058,0.98416,0.94892,0.97169
533d31d1ac,1,1,80,2,0.72487,0.83976,0.68931,0.80024,0.80441,0.87126,0.54311,0.73417,0.80194,0.87505,0.92736,0.93852,0.87748,0.90545,0.92414,0.93332,0.90599,0.90921
533d31d1ac,2,1,73,3,0.96323,0.98037,0.86431,0.95076,0.96932,0.97611,0.5402,0.83332,0.90192,0.93748,0.93812,0.96318,0.97283,0.98186,0.96378,0.97895,0.96095,0.97711
533d31d1ac,3,1,74,3,0.96095,0.97959,0.82219,0.93242,0.94738,0.9611,0.43854,0.79806,0.83868,0.91596,0.93721,0.95711,0.96979,0.97758,0.96211,0.97504,0.9466,0.9682
72b638d89e,0,1,81,3,0.9855,0.99308,0.98088,0.98962,0.95663,0.97563,0.98409,0.99304,0.94815,0.98063,0.92414,0.96684,0.98718,0.99055,0.98504,0.98534,0.96153,0.97636
72b638d89e,1,1,79,3,0.98117,0.99085,0.97935,0.98903,0.94165,0.97259,0.9836,0.99271,0.92944,0.97408,0.91964,0.96506,0.98935,0.99183,0.98678,0.98863,0.98409,0.98808
72b638d89e,2,1,83,3,0.97935,0.98901,0.9752,0.98473,0.94251,0.97193,0.97667,0.98789,0.9344,0.97437,0.92736,0.96629,0.9855,0.98994,0.97771,0.98488,0.98174,0.98719
72b638d89e,3,1,79,3,0.98309,0.99019,0.97904,0.98563,0.97737,0.98536,0.98458,0.99246,0.94079,0.97652,0.9344,0.96889,0.98935,0.99126,0.98867,0.99085,0.98594,0.99013
0481b3beea,0,1,68,3,0.98174,0.98575,0.96267,0.96601,0.95328,0.97572,0.77865,0.88767,0.92523,0.961,0.95397,0.96715,0.98504,0.98971,0.97631,0.98084,0.97998,0.98319
0481b3beea,1,1,73,3,0.98831,0.99176,0.96486,0.97458,0.92304,0.95367,0.90329,0.95272,0.94251,0.96927,0.95728,0.96806,0.98058,0.98528,0.95728,0.96634,0.96691,0.97151
0481b3beea,2,1,69,3,0.98967,0.99423,0.96641,0.98313,0.93991,0.96545,0.9679,0.9852,0.94967,0.97645,0.95791,0.96704,0.98795,0.99078,0.91848,0.95199,0.96741,0.97661
0481b3beea,3,1,72,3,0.98757,0.9909,0.96378,0.97376,0.90053,0.94521,0.90862,0.95106,0.93902,0.96739,0.95532,0.96582,0.97443,0.98305,0.96538,0.97011,0.9659,0.97114
280977ce54,0,1,58,2,0.90731,0.94763,0.81641,0.89482,0.70089,0.77084,0.90862,0.94847,0.71859,0.83662,0.76489,0.8654,0.86704,0.89613,0.79566,0.83699,0.88243,0.88934
280977ce54,1,1,110,4,0.65842,0.90903,0.9149,0.97268,0.22135,0.72628,0.76629,0.93553,0.69513,0.91351,0.62062,0.89525,0.55399,0.82598,0.77458,0.82965,0.82104,0.87104
280977ce54,2,1,60,3,0.38122,0.78281,0.49896,0.80767,0.70089,0.83477,0.2822,0.73999,0.66628,0.86384,0.22816,0.6824,0.15003,0.67515,0.30157,0.70778,0.59831,0.79924
280977ce54,3,0,51,2,0.11437,0.55351,0.45399,0.72365,0.12085,0.49747,0.70982,0.84342,0.08036,0.5327,0.10521,0.5259,0.60673,0.79335,0.71701,0.84196,0.45399,0.70257
3182276ffa,0,0,121,6,0.06279,0.56586,0.04743,0.53168,0.02844,0.59751,0.14034,0.647,0.09401,0.65288,0.36297,0.72732,0.83762,0.89749,0.62795,0.8618,0.6478,0.87792
3182276ffa,1,1,137,6,0.01744,0.60689,0.14319,0.73625,0.3863,0.77697,0.41727,0.78008,0.28458,0.81407,0.19437,0.71811,0.80807,0.90513,0.87321,0.92471,0.77046,0.92343
3182276ffa,2,0,134,8,0.07696,0.76091,0.10088,0.85843,0.71223,0.90142,0.22135,0.84122,0.02002,0.7355,0.18713,0.77555,0.51251,0.80268,0.41917,0.75206,0.50394,0.89106
3182276ffa,3,1,132,6,0.03359,0.4822,0.00247,0.42747,0.12085,0.53573,0.03162,0.52312,0.05185,0.45877,0.10088,0.55182,0.10669,0.53878,0.49623,0.71528,0.51586,0.73772
570c937186,0,1,160,3,0.77322,0.91499,0.96691,0.98196,0.86247,0.91407,0.96378,0.98408,0.89479,0.93633,0.88404,0.92893,0.79182,0.85387,0.87915,0.92646,0.84897,0.89903
570c937186,1,1,171,9,0.85195,0.97568,0.9466,0.98484,0.66715,0.93498,0.47414,0.9296,0.28299,0.86664,0.94165,0.98249,0.87408,0.92124,0.94418,0.9801,0.93991,0.96848
570c937186,2,1,179,8,0.92414,0.98652,0.9263,0.98787,0.86971,0.96591,0.98174,0.99463,0.90731,0.95763,0.85294,0.9693,0.86431,0.92646,0.96691,0.97845,0.94335,0.95911
570c937186,3,1,180,10,0.91964,0.98796,0.81989,0.9794,0.83004,0.96433,0.96641,0.99231,0.91848,0.97512,0.82104,0.97115,0.83004,0.93808,0.94418,0.98022,0.93146,0.96873
43d7ddc7db,0,1,115,5,0.90192,0.97753,0.92736,0.97422,0.89479,0.9571,0.87831,0.97181,0.70335,0.92475,0.90053,0.96756,0.96432,0.9792,0.93245,0.96817,0.97364,0.98101
43d7ddc7db,1,0,122,5,0.98935,0.99475,0.96538,0.98393,0.9263,0.95173,0.99168,0.99405,0.96538,0.98065,0.95854,0.983,0.93146,0.96582,0.89479,0.95622,0.95397,0.97793
43d7ddc7db,2,1,142,6,0.66367,0.93919,0.93146,0.96719,0.97024,0.97832,0.93245,0.98257,0.84897,0.96397,0.95854,0.98233,0.95257,0.97943,0.97241,0.98478,0.97904,0.98779
43d7ddc7db,3,1,95,4,0.29421,0.81676,0.81168,0.8927,0.88563,0.94115,0.82559,0.92569,0.73412,0.88983,0.90053,0.94878,0.92414,0.95688,0.87748,0.93645,0.92736,0.9662
795404e937,0,1,119,4,0.98409,0.99174,0.97482,0.9874,0.95854,0.97108,0.98409,0.99243,0.97558,0.98165,0.95915,0.98093,0.70089,0.82062,0.92523,0.96163,0.92079,0.94479
795404e937,1,1,110,3,0.97967,0.99223,0.98117,0.99065,0.9263,0.94466,0.97069,0.9853,0.9458,0.97225,0.95976,0.9839,0.65224,0.78879,0.81874,0.90915,0.8808,0.91144
795404e937,2,1,96,3,0.14706,0.70028,0.15714,0.71027,0.89912,0.92937,0.18595,0.72275,0.32167,0.76553,0.57797,0.83495,0.68088,0.75125,0.20947,0.6419,0.87235,0.905
795404e937,3,1,116,5,0.97998,0.99362,0.98458,0.99166,0.95854,0.97567,0.97482,0.98999,0.97283,0.98947,0.98174,0.99206,0.72565,0.84859,0.93535,0.96025,0.88404,0.93261
9ce17f3a90,0,1,187,4,0.9659,0.98742,0.94499,0.98326,0.93721,0.97278,0.98201,0.99327,0.92192,0.97357,0.94251,0.97341,0.94892,0.95226,0.88876,0.9445,0.92841,0.96102
9ce17f3a90,1,1,168,5,0.96641,0.98488,0.97024,0.98463,0.91964,0.97145,0.9836,0.99292,0.94499,0.97591,0.94815,0.96965,0.95598,0.97344,0.95186,0.96577,0.96036,0.97314
9ce17f3a90,2,1,146,4,0.95915,0.98378,0.94079,0.97736,0.79438,0.92904,0.96432,0.9838,0.91118,0.96775,0.9263,0.96468,0.92192,0.95152,0.95663,0.96636,0.9173,0.9601
9ce17f3a90,3,1,147,4,0.96095,0.98597,0.94815,0.98358,0.86154,0.95658,0.98309,0.99293,0.9173,0.97364,0.92841,0.96813,0.95598,0.97304,0.95728,0.97054,0.95328,0.96732
089e836f4a,0,1,64,2,0.99029,0.99437,0.95915,0.96147,0.95114,0.95515,0.97838,0.9854,0.97443,0.98452,0.90329,0.93092,0.84696,0.9103,0.96838,0.9799,0.90329,0.93535
089e836f4a,1,1,64,3,0.98831,0.99546,0.97482,0.98958,0.8606,0.9322,0.97404,0.98485,0.97871,0.9897,0.93902,0.95651,0.93245,0.95251,0.95854,0.96728,0.85488,0.87134
089e836f4a,2,1,64,2,0.98409,0.99069,0.93812,0.94639,0.89181,0.90906,0.96267,0.97549,0.97113,0.98189,0.89912,0.93061,0.94967,0.95726,0.92841,0.95479,0.86704,0.90477
089e836f4a,3,1,77,4,0.99409,0.99727,0.97482,0.98724,0.92523,0.95576,0.97904,0.991,0.99115,0.99411,0.95397,0.9788,0.90192,0.94701,0.95663,0.96943,0.91848,0.93432
2a865d2621,0,1,76,2,0.93245,0.94993,0.93046,0.95079,0.83114,0.89663,0.92523,0.9562,0.92304,0.95449,0.92304,0.93319,0.93721,0.95904,0.95915,0.97138,0.97364,0.97769
2a865d2621,1,1,63,2,0.90599,0.94343,0.92304,0.94016,0.91848,0.93756,0.8706,0.93059,0.92414,0.95778,0.92414,0.94039,0.97998,0.98274,0.96641,0.97718,0.98028,0.98411
2a865d2621,2,1,56,2,0.93721,0.95844,0.90862,0.93943,0.92523,0.94219,0.91118,0.95203,0.94165,0.96822,0.93343,0.94192,0.98309,0.98359,0.97241,0.97999,0.97069,0.97853
2a865d2621,3,1,66,3,0.89479,0.9547,0.87997,0.94036,0.96886,0.97644,0.88404,0.95681,0.93629,0.97222,0.93245,0.95956,0.96932,0.97949,0.96886,0.98111,0.97805,0.98605
e55bc289f7,0,1,103,5,0.96095,0.98614,0.97199,0.98526,0.97113,0.98671,0.96932,0.99009,0.92736,0.97983,0.9458,0.97501,0.94165,0.97307,0.95532,0.96717,0.95663,0.9722
e55bc289f7,1,1,84,5,0.95465,0.98868,0.98309,0.99365,0.96691,0.98679,0.98256,0.99524,0.93343,0.98328,0.95598,0.98425,0.94499,0.9719,0.96211,0.97429,0.95328,0.97012
e55bc289f7,2,0,104,4,0.94418,0.9852,0.9466,0.98323,0.94967,0.96807,0.93535,0.9711,0.09947,0.71452,0.85777,0.95672,0.91964,0.96268,0.71938,0.91081,0.91118,0.9608
e55bc289f7,3,1,104,5,0.96095,0.98741,0.96838,0.98746,0.98256,0.9905,0.96886,0.98962,0.31321,0.82243,0.95041,0.97632,0.9679,0.98184,0.95915,0.97431,0.97482,0.9801
129bf497af,0,1,111,6,0.39513,0.89095,0.84078,0.95932,0.25238,0.83701,0.37571,0.88707,0.86247,0.97075,0.48206,0.88673,0.02931,0.785,0.47707,0.87755,0.81523,0.95381
129bf497af,1,1,107,5,0.89181,0.97035,0.33285,0.85168,0.89479,0.95609,0.34158,0.85984,0.77322,0.94686,0.67233,0.91108,0.18713,0.78325,0.62704,0.88477,0.77046,0.93242
129bf497af,2,0,101,6,0.94967,0.97508,0.75636,0.91755,0.60019,0.86309,0.96378,0.9823,0.88876,0.96785,0.8872,0.96159,0.89331,0.95228,0.92414,0.95586,0.89625,0.93509
129bf497af,3,0,131,5,0.81168,0.9477,0.76207,0.9318,0.54529,0.84632,0.76207,0.92537,0.88563,0.96763,0.55471,0.83565,0.65313,0.86612,0.62108,0.87401,0.17106,0.69256
390e8bd1fe,0,1,72,2,0.96432,0.97938,0.88876,0.93922,0.86247,0.912,0.89912,0.93859,0.93535,0.94956,0.92414,0.95041,0.97805,0.98262,0.97113,0.97218,0.9659,0.97214
390e8bd1fe,1,0,67,2,0.0005,0.2859,0.00097,0.40512,0.30157,0.60574,0.00255,0.43613,0.04024,0.37624,0.00103,0.18791,0.32082,0.60556,0.06755,0.40978,0.06954,0.37222
390e8bd1fe,2,1,58,3,0.96691,0.98512,0.79566,0.92628,0.92304,0.94922,0.5448,0.8394,0.93146,0.96322,0.91964,0.95968,0.97404,0.97955,0.96153,0.96967,0.96378,0.97669
390e8bd1fe,3,0,93,4,0.00782,0.39105,0.00298,0.41323,0.06755,0.53241,0.01282,0.44682,0.01591,0.3657,0.00205,0.46797,0.5576,0.79705,0.04468,0.65732,0.04535,0.60261
6b1fa379d6,0,0,279,15,0.65666,0.96598,0.93245,0.98288,0.70982,0.89949,0.92523,0.98274,0.95041,0.9829,0.89029,0.97548,0.64333,0.83098,0.76348,0.89323,0.47646,0.84389
